OrderID,OrderDate,Region,Category,Product,Quantity,UnitPrice,DiscountPct,Revenue,Cost,Profit,PaymentMethod,CustomerID
ORD104309,2025-01-11,East,Beauty,Face Wash,7,678.87,5,4514.49,2798.9,1715.59,UPI,CUST1789
ORD104310,2024-12-08,South,Beauty,Perfume,4,2994.11,0,11976.44,8248.01,3728.43,Credit Card,CUST2383
ORD104311,2025-05-17,West,Home & Kitchen,Air Fryer,7,3496.42,10,22027.45,14066.62,7960.83,COD,CUST2409
ORD104312,2024-11-14,West,Sports,Dumbbells,5,750.79,0,3753.95,2901.7,852.25,UPI,CUST1822
ORD104313,2024-05-07,West,Apparel,Jeans,4,3421.66,15,11633.64,10904.11,729.53,Net Banking,CUST1190
ORD104314,2025-10-18,West,Apparel,Jeans,5,3814.57,0,19072.85,13004.72,6068.13,COD,CUST2723
ORD104315,2025-12-22,North,Home & Kitchen,Bedsheet Set,1,3391.55,20,2713.24,2320.99,392.25,Net Banking,CUST2002
ORD104316,2024-10-04,West,Electronics,Smartwatch,2,37580.65,25,56370.98,57008.89,-637.91,UPI,CUST2060
ORD104317,2024-01-27,West,Electronics,Smartphone,8,30038.49,15,204261.73,151027.67,53234.06,Debit Card,CUST3019
ORD104318,2024-03-14,West,Home & Kitchen,Cookware Set,11,2875.69,0,31632.59,18208.89,13423.7,Credit Card,CUST3109
ORD104319,2025-01-22,East,Home & Kitchen,Cookware Set,6,1778.62,10,9604.55,7026.58,2577.97,Net Banking,CUST2573
ORD104320,2025-11-19,North,Apparel,Sneakers,1,931.44,0,931.44,674.46,256.98,COD,CUST1582
ORD104321,2024-09-11,Central,Sports,Cricket Bat,8,2730.68,10,19660.9,14457.6,5203.3,COD,CUST1698
ORD104322,2025-02-17,South,Home & Kitchen,Air Fryer,11,3142.77,5,32841.95,26428.84,6413.11,COD,CUST1935
ORD104323,2024-04-13,West,Apparel,Jacket,3,1325.0,15,3378.75,2632.47,746.28,COD,CUST2178
ORD104324,2024-12-24,West,Home & Kitchen,Cookware Set,11,1970.74,5,20594.23,15464.42,5129.81,UPI,CUST1212
ORD104325,2024-06-05,North,Beauty,Perfume,1,1957.58,10,1761.82,1084.88,676.94,UPI,CUST2660
ORD104326,2024-11-07,South,Beauty,Hair Serum,9,729.81,20,5254.63,4632.23,622.4,Debit Card,CUST2888
ORD104327,2024-11-06,North,Sports,Yoga Mat,6,2192.79,0,13156.74,9321.35,3835.39,Net Banking,CUST2551
ORD104328,2025-02-03,North,Home & Kitchen,Air Fryer,6,3320.87,0,19925.22,13284.78,6640.44,Net Banking,CUST1841
ORD104329,2025-01-07,West,Sports,Dumbbells,9,3891.59,15,29770.66,24747.32,5023.34,Credit Card,CUST1565
ORD104330,2024-03-19,North,Electronics,Tablet,11,50994.81,0,560942.91,366483.95,194458.96,UPI,CUST2917
ORD104331,2024-05-27,South,Home & Kitchen,Air Fryer,2,857.03,0,1714.06,1288.29,425.77,Debit Card,CUST1192
ORD104332,2025-12-23,West,Sports,Yoga Mat,10,2658.86,0,26588.6,15593.74,10994.86,Debit Card,CUST3390
ORD104333,2025-01-29,North,Electronics,Laptop,2,10303.63,0,20607.26,12895.23,7712.03,Net Banking,CUST3425
ORD104334,2025-11-06,Central,Sports,Football,7,2591.08,5,17230.68,13004.22,4226.46,Net Banking,CUST1560
ORD104335,2024-07-08,South,Electronics,Smartwatch,8,40624.89,10,292499.21,237977.8,54521.41,UPI,CUST2705
ORD104336,2024-10-05,West,Electronics,Headphones,9,41779.28,10,338412.17,300197.91,38214.26,Net Banking,CUST1856
ORD104337,2024-09-30,West,Home & Kitchen,Cookware Set,2,1070.59,0,2141.18,1643.06,498.12,Debit Card,CUST1469
ORD104338,2024-10-30,North,Sports,Dumbbells,11,2018.74,0,22206.14,17116.41,5089.73,COD,CUST1845
ORD104339,2024-06-10,South,Beauty,Perfume,10,3563.76,10,32073.84,28093.68,3980.16,Net Banking,CUST1850
ORD104340,2024-04-29,East,Electronics,Headphones,6,32905.96,25,148076.82,157663.99,-9587.17,COD,CUST2393
ORD104341,2025-02-20,East,Apparel,Kurta,1,3881.6,0,3881.6,2920.18,961.42,COD,CUST2971
ORD104342,2025-07-09,Central,Apparel,Sneakers,4,1943.19,10,6995.48,5942.38,1053.1,Credit Card,CUST3356
ORD104343,2025-06-13,Central,Electronics,Smartphone,4,40277.91,20,128889.31,102634.46,26254.85,UPI,CUST2427
ORD104344,2025-05-07,North,Apparel,Sneakers,5,1796.64,10,8084.88,6803.56,1281.32,UPI,CUST1118
ORD104345,2025-09-02,Central,Beauty,Hair Serum,10,1313.0,0,13130.0,8647.57,4482.43,Credit Card,CUST3356
ORD104346,2024-09-05,West,Electronics,Tablet,10,11385.42,5,108161.49,78431.65,29729.84,UPI,CUST2204
ORD104347,2024-01-21,South,Apparel,Jeans,3,1684.61,10,4548.45,3179.74,1368.71,Net Banking,CUST1193
ORD104348,2024-08-11,East,Electronics,Smartphone,8,24599.01,0,196792.08,137045.6,59746.48,Credit Card,CUST3031
ORD104349,2025-07-06,North,Sports,Football,8,2590.45,0,20723.6,13139.43,7584.17,Net Banking,CUST1849
ORD104350,2025-07-18,South,Sports,Football,8,2648.43,0,21187.44,13210.26,7977.18,Credit Card,CUST1105
ORD104351,2025-09-28,Central,Home & Kitchen,Cookware Set,6,475.19,15,2423.47,2118.08,305.39,Credit Card,CUST3030
ORD104352,2024-11-10,Central,Electronics,Headphones,8,6570.89,15,44682.05,37106.47,7575.58,Debit Card,CUST1733
ORD104353,2025-10-22,West,Apparel,T-Shirt,4,471.91,10,1698.88,1165.24,533.64,Net Banking,CUST2411
ORD104354,2024-11-20,North,Sports,Yoga Mat,10,2881.88,15,24495.98,21107.87,3388.11,COD,CUST2572
ORD104355,2025-08-05,East,Apparel,Sneakers,6,661.62,5,3771.23,3130.6,640.63,Credit Card,CUST1607
ORD104356,2024-08-14,Central,Electronics,Tablet,11,38952.12,0,428473.32,272611.07,155862.25,UPI,CUST2516
ORD104357,2025-03-10,North,Sports,Dumbbells,5,3044.21,15,12937.89,9425.87,3512.02,COD,CUST2364
ORD104358,2025-01-07,West,Home & Kitchen,Air Fryer,10,3058.95,0,30589.5,20825.69,9763.81,Debit Card,CUST3165
ORD104359,2024-12-17,North,Apparel,T-Shirt,3,2979.8,0,8939.4,5579.74,3359.66,Debit Card,CUST2003
ORD104360,2025-10-03,South,Electronics,Headphones,3,59485.75,5,169534.39,111002.37,58532.02,UPI,CUST3398
ORD104361,2024-06-09,North,Apparel,Jeans,11,3877.48,15,36254.44,25653.63,10600.81,UPI,CUST3104
ORD104362,2025-02-03,South,Apparel,Jeans,11,2656.83,10,26302.62,16987.63,9314.99,UPI,CUST1126
ORD104363,2024-08-05,North,Home & Kitchen,Bedsheet Set,9,2897.78,10,23472.02,14384.99,9087.03,COD,CUST1259
ORD104364,2024-08-05,South,Apparel,Kurta,4,2877.52,15,9783.57,8457.07,1326.5,Credit Card,CUST3216
ORD104365,2024-08-20,East,Electronics,Laptop,5,47305.7,10,212875.65,135395.12,77480.53,Net Banking,CUST2255
ORD104366,2024-09-07,North,Beauty,Perfume,5,929.1,10,4180.95,3532.83,648.12,UPI,CUST2580
ORD104367,2025-03-28,North,Beauty,Hair Serum,5,3444.4,15,14638.7,13318.51,1320.19,UPI,CUST3269
ORD104368,2025-04-10,Central,Home & Kitchen,Mixer Grinder,8,2404.4,10,17311.68,11253.34,6058.34,UPI,CUST1783
ORD104369,2025-11-13,North,Beauty,Face Wash,4,1038.18,5,3945.08,3188.44,756.64,UPI,CUST1465
ORD104370,2024-12-30,South,Apparel,T-Shirt,8,197.71,20,1265.34,1009.77,255.57,COD,CUST1645
ORD104371,2025-01-07,South,Electronics,Smartwatch,8,45940.39,5,349146.96,268811.51,80335.45,UPI,CUST2620
ORD104372,2024-09-04,West,Home & Kitchen,Air Fryer,6,3078.75,10,16625.25,13002.86,3622.39,UPI,CUST2599
ORD104373,2024-03-16,West,Sports,Yoga Mat,3,2371.9,0,7115.7,4551.92,2563.78,COD,CUST2537
ORD104374,2024-09-02,West,Apparel,Kurta,8,3175.22,10,22861.58,14267.11,8594.47,Net Banking,CUST2208
ORD104375,2024-10-29,Central,Home & Kitchen,Air Fryer,4,1173.41,0,4693.64,3208.55,1485.09,UPI,CUST2882
ORD104376,2024-04-10,West,Electronics,Laptop,2,10291.48,15,17495.52,15830.24,1665.28,Net Banking,CUST1726
ORD104377,2024-10-17,North,Beauty,Hair Serum,4,520.02,15,1768.07,1193.99,574.08,Debit Card,CUST2100
ORD104378,2024-05-30,North,Electronics,Laptop,1,7513.8,0,7513.8,5757.14,1756.66,UPI,CUST1406
ORD104379,2024-10-13,Central,Sports,Cricket Bat,5,442.56,5,2102.16,1575.89,526.27,COD,CUST2100
ORD104380,2024-05-10,North,Beauty,Perfume,5,3114.54,5,14794.06,9263.55,5530.51,Debit Card,CUST1888
ORD104381,2024-12-19,South,Apparel,Kurta,8,1498.74,0,11989.92,7558.11,4431.81,UPI,CUST1054
ORD104382,2024-02-06,Central,Apparel,T-Shirt,4,1561.87,0,6247.48,4456.23,1791.25,Debit Card,CUST2772
ORD104383,2025-12-16,South,Sports,Cricket Bat,3,1446.79,0,4340.37,3175.07,1165.3,Debit Card,CUST2828
ORD104384,2024-07-30,East,Sports,Cricket Bat,11,940.48,10,9310.75,5862.85,3447.9,Debit Card,CUST2901
ORD104385,2024-03-24,East,Sports,Cricket Bat,4,3494.72,10,12580.99,8463.43,4117.56,Net Banking,CUST2806
ORD104386,2024-11-07,South,Home & Kitchen,Cookware Set,6,1670.88,0,10025.28,5610.82,4414.46,Credit Card,CUST1245
ORD104387,2025-01-18,South,Beauty,Hair Serum,10,3428.16,5,32567.52,22976.11,9591.41,UPI,CUST1900
ORD104388,2025-03-11,Central,Apparel,T-Shirt,1,3786.18,5,3596.87,2752.59,844.28,UPI,CUST3228
ORD104389,2025-11-24,North,Sports,Football,4,2167.42,0,8669.68,6817.75,1851.93,COD,CUST1104
ORD104390,2025-12-19,East,Sports,Cricket Bat,7,1195.82,10,7533.67,6233.01,1300.66,COD,CUST2214
ORD104391,2024-02-16,East,Apparel,Jacket,11,3700.54,5,38670.64,29616.44,9054.2,Credit Card,CUST1859
ORD104392,2025-06-07,North,Electronics,Smartphone,4,31246.55,5,118736.89,99380.92,19355.97,Credit Card,CUST1762
ORD104393,2024-02-16,East,Electronics,Smartphone,1,40075.8,5,38072.01,26792.18,11279.83,UPI,CUST2076
ORD104394,2024-08-20,North,Sports,Cricket Bat,7,3081.66,20,17257.3,13039.8,4217.5,UPI,CUST1048
ORD104395,2025-06-05,West,Beauty,Face Wash,8,2190.8,0,17526.4,10141.25,7385.15,Debit Card,CUST1210
ORD104396,2024-07-20,Central,Home & Kitchen,Mixer Grinder,1,1986.75,20,1589.4,1236.41,352.99,Credit Card,CUST1494
ORD104397,2025-02-12,East,Apparel,Jacket,2,2372.52,15,4033.28,2839.23,1194.05,COD,CUST1310
ORD104398,2025-07-15,East,Electronics,Tablet,11,15616.67,10,154605.03,108181.75,46423.28,Net Banking,CUST1007
ORD104399,2025-06-09,North,Home & Kitchen,Cookware Set,7,2616.13,5,17397.26,10093.21,7304.05,Debit Card,CUST1900
ORD104400,2024-05-10,Central,Apparel,Kurta,9,1465.54,0,13189.86,7981.08,5208.78,Debit Card,CUST2044
ORD104401,2025-12-20,West,Beauty,Lipstick,1,344.81,15,293.09,227.54,65.55,Debit Card,CUST1544
ORD104402,2024-08-25,South,Electronics,Laptop,2,11359.97,5,21583.94,14597.91,6986.03,Net Banking,CUST2934
ORD104403,2024-04-17,East,Sports,Cricket Bat,4,1914.32,10,6891.55,5041.08,1850.47,COD,CUST2867
ORD104404,2024-11-27,Central,Beauty,Face Wash,10,1730.54,5,16440.13,13702.43,2737.7,COD,CUST1042
ORD104405,2024-05-05,North,Beauty,Face Wash,9,838.22,5,7166.78,5862.92,1303.86,Debit Card,CUST2076
ORD104406,2025-07-06,East,Electronics,Smartphone,2,8700.83,0,17401.66,12204.73,5196.93,UPI,CUST2500
ORD104407,2024-03-09,East,Beauty,Lipstick,11,3620.35,0,39823.85,23453.79,16370.06,Credit Card,CUST3153
ORD104408,2025-08-08,Central,Home & Kitchen,Air Fryer,10,845.45,10,7609.05,4899.51,2709.54,UPI,CUST2239
ORD104409,2024-11-16,Central,Beauty,Hair Serum,3,2117.7,0,6353.1,4389.02,1964.08,Credit Card,CUST2545
ORD104410,2025-09-27,South,Apparel,Sneakers,1,2241.73,25,1681.3,1347.56,333.74,Net Banking,CUST2190
ORD104411,2025-07-22,East,Sports,Yoga Mat,10,2231.29,0,22312.9,14125.39,8187.51,Net Banking,CUST2935
ORD104412,2025-01-09,East,Electronics,Headphones,3,10419.6,10,28132.92,21777.83,6355.09,UPI,CUST3163
ORD104413,2025-11-25,North,Sports,Football,9,1761.48,15,13475.32,9735.64,3739.68,Debit Card,CUST2104
ORD104414,2024-08-16,North,Electronics,Smartwatch,8,1395.56,15,9489.81,7671.0,1818.81,COD,CUST1825
ORD104415,2025-08-12,West,Apparel,Jeans,8,1223.04,0,9784.32,6065.53,3718.79,Debit Card,CUST1466
ORD104416,2024-09-15,Central,Sports,Football,4,2724.12,5,10351.66,8684.64,1667.02,Net Banking,CUST3039
ORD104417,2025-02-25,Central,Electronics,Tablet,3,38894.32,0,116682.96,85091.02,31591.94,UPI,CUST3086
ORD104418,2025-10-26,North,Apparel,T-Shirt,8,2260.14,0,18081.12,12463.71,5617.41,Net Banking,CUST1609
ORD104419,2024-04-13,West,Electronics,Smartphone,4,53399.73,5,202918.97,146490.93,56428.04,Net Banking,CUST1105
ORD104420,2025-11-29,Central,Sports,Cricket Bat,5,800.14,10,3600.63,3023.88,576.75,Debit Card,CUST1746
ORD104421,2025-09-11,East,Electronics,Headphones,9,23897.57,10,193570.32,158082.72,35487.6,UPI,CUST2311
ORD104422,2024-03-06,West,Sports,Football,4,3217.43,5,12226.23,7431.33,4794.9,UPI,CUST2452
ORD104423,2025-05-16,West,Sports,Yoga Mat,10,2120.26,0,21202.6,14703.87,6498.73,UPI,CUST2646
ORD104424,2024-04-01,West,Sports,Cricket Bat,9,3177.32,0,28595.88,18290.28,10305.6,Net Banking,CUST1347
ORD104425,2024-08-24,North,Apparel,Jeans,6,2381.23,5,13573.01,9860.78,3712.23,UPI,CUST1380
ORD104426,2025-05-29,South,Beauty,Lipstick,6,852.29,5,4858.05,3253.43,1604.62,Debit Card,CUST2093
ORD104427,2024-10-15,West,Sports,Dumbbells,9,2675.87,10,21674.55,18318.85,3355.7,Net Banking,CUST3354
ORD104428,2024-02-05,South,Apparel,T-Shirt,5,2332.18,0,11660.9,6455.39,5205.51,COD,CUST2441
ORD104429,2025-03-05,Central,Apparel,Jacket,6,3391.7,0,20350.2,13652.24,6697.96,COD,CUST2234
ORD104430,2025-08-31,East,Apparel,T-Shirt,10,2229.36,0,22293.6,16535.04,5758.56,Net Banking,CUST1921
ORD104431,2024-11-10,North,Electronics,Smartwatch,4,19730.85,10,71031.06,62985.99,8045.07,COD,CUST2541
ORD104432,2025-03-26,South,Home & Kitchen,Bedsheet Set,10,3395.29,25,25464.68,24722.03,742.65,Net Banking,CUST3185
ORD104433,2025-10-13,North,Home & Kitchen,Air Fryer,3,3879.0,20,9309.6,7598.43,1711.17,UPI,CUST3097
ORD104434,2024-01-10,East,Beauty,Perfume,7,1205.08,5,8013.78,5511.06,2502.72,Net Banking,CUST1473
ORD104435,2025-09-07,East,Sports,Yoga Mat,2,1892.01,5,3594.82,2584.21,1010.61,UPI,CUST1448
ORD104436,2024-06-22,West,Electronics,Smartphone,2,14000.88,10,25201.58,20982.52,4219.06,COD,CUST2898
ORD104437,2024-09-25,East,Home & Kitchen,Bedsheet Set,11,2682.04,25,22126.83,21713.09,413.74,Net Banking,CUST1887
ORD104438,2025-05-20,South,Sports,Cricket Bat,2,3312.59,0,6625.18,4813.06,1812.12,Credit Card,CUST2512
ORD104439,2025-10-04,Central,Home & Kitchen,Cookware Set,1,2312.07,5,2196.47,1313.25,883.22,Debit Card,CUST3362
ORD104440,2025-01-08,East,Sports,Yoga Mat,5,868.72,15,3692.06,3301.04,391.02,Net Banking,CUST1231
ORD104441,2025-09-02,Central,Apparel,Sneakers,10,563.58,0,5635.8,4368.05,1267.75,Credit Card,CUST2597
ORD104442,2024-11-13,East,Home & Kitchen,Mixer Grinder,7,3494.43,5,23237.96,15453.1,7784.86,Credit Card,CUST2341
ORD104443,2024-11-28,South,Home & Kitchen,Cookware Set,8,1404.4,0,11235.2,8008.84,3226.36,UPI,CUST2096
ORD104444,2024-07-20,South,Apparel,Jacket,9,1667.63,5,14258.24,8640.82,5617.42,Debit Card,CUST1844
ORD104445,2025-12-20,North,Home & Kitchen,Air Fryer,8,850.96,0,6807.68,5357.46,1450.22,COD,CUST1631
ORD104446,2024-11-17,North,Apparel,Jeans,3,2836.61,15,7233.36,5202.4,2030.96,Credit Card,CUST2147
ORD104447,2024-10-06,West,Electronics,Tablet,9,16199.93,0,145799.37,99621.85,46177.52,Debit Card,CUST3416
ORD104448,2025-05-15,Central,Beauty,Face Wash,7,1120.86,5,7453.72,5568.75,1884.97,Credit Card,CUST2363
ORD104449,2025-02-10,South,Sports,Yoga Mat,5,1588.07,15,6749.3,4983.06,1766.24,Debit Card,CUST2931
ORD104450,2024-05-26,West,Electronics,Laptop,6,51996.85,0,311981.1,233833.14,78147.96,UPI,CUST1178
ORD104451,2025-03-07,East,Apparel,Sneakers,1,1252.89,0,1252.89,827.06,425.83,UPI,CUST2635
ORD104452,2025-11-30,North,Electronics,Smartwatch,1,38576.77,15,32790.25,29125.86,3664.39,Credit Card,CUST3352
ORD104453,2025-11-13,Central,Electronics,Tablet,6,59084.9,0,354509.4,258292.46,96216.94,COD,CUST2456
ORD104454,2025-03-01,North,Home & Kitchen,Bedsheet Set,5,1985.57,15,8438.67,7768.96,669.71,COD,CUST1775
ORD104455,2024-01-28,Central,Sports,Football,4,3268.52,15,11112.97,9678.11,1434.86,Debit Card,CUST1185
ORD104456,2024-01-05,South,Electronics,Smartphone,2,29580.68,0,59161.36,45704.84,13456.52,UPI,CUST1256
ORD104457,2025-03-28,Central,Electronics,Smartphone,8,10553.58,5,80207.21,58802.53,21404.68,Credit Card,CUST1693
ORD104458,2024-01-18,North,Home & Kitchen,Bedsheet Set,11,3616.31,5,37790.44,30405.29,7385.15,Debit Card,CUST3398
ORD104459,2024-12-16,Central,Apparel,Kurta,9,2632.1,5,22504.46,16906.71,5597.75,Credit Card,CUST1723
ORD104460,2024-09-02,East,Apparel,Sneakers,10,2617.83,0,26178.3,20733.69,5444.61,COD,CUST3280
ORD104461,2025-11-08,East,Beauty,Lipstick,6,422.61,0,2535.66,1800.28,735.38,Debit Card,CUST1110
ORD104462,2025-05-01,North,Electronics,Smartwatch,9,47734.32,0,429608.88,341761.97,87846.91,Debit Card,CUST1821
ORD104463,2025-02-02,East,Apparel,Sneakers,4,3590.05,5,13642.19,9956.39,3685.8,Debit Card,CUST2633
ORD104464,2025-08-07,North,Home & Kitchen,Cookware Set,7,2452.69,25,12876.62,9639.9,3236.72,Credit Card,CUST1872
ORD104465,2025-05-06,North,Home & Kitchen,Mixer Grinder,10,2116.51,0,21165.1,13772.71,7392.39,Debit Card,CUST1918
ORD104466,2025-12-14,North,Sports,Dumbbells,4,3436.23,5,13057.67,10700.13,2357.54,Debit Card,CUST2002
ORD104467,2025-11-23,South,Home & Kitchen,Cookware Set,7,1732.21,0,12125.47,8433.05,3692.42,COD,CUST2631
ORD104468,2025-09-23,East,Sports,Football,11,3920.17,5,40965.78,33825.19,7140.59,Credit Card,CUST2573
ORD104469,2024-10-06,West,Sports,Yoga Mat,6,3557.89,0,21347.34,14972.21,6375.13,UPI,CUST2324
ORD104470,2025-12-29,South,Apparel,Jeans,8,1835.12,10,13212.86,8395.94,4816.92,Debit Card,CUST2742
ORD104471,2024-04-06,North,Sports,Yoga Mat,7,3601.91,0,25213.37,17216.75,7996.62,UPI,CUST3301
ORD104472,2024-06-30,East,Beauty,Lipstick,4,2095.95,10,7545.42,4623.33,2922.09,Net Banking,CUST1164
ORD104473,2024-12-09,North,Beauty,Face Wash,6,992.63,0,5955.78,4556.09,1399.69,Net Banking,CUST2621
ORD104474,2025-03-11,South,Electronics,Headphones,1,8874.03,5,8430.33,6994.57,1435.76,Debit Card,CUST1899
ORD104475,2024-03-03,North,Sports,Football,7,861.96,0,6033.72,3803.23,2230.49,Net Banking,CUST3390
ORD104476,2024-08-19,South,Electronics,Headphones,5,12464.07,5,59204.33,41460.22,17744.11,COD,CUST1080
ORD104477,2025-09-06,West,Beauty,Hair Serum,1,3535.08,5,3358.33,2770.09,588.24,Credit Card,CUST2898
ORD104478,2024-08-12,North,Sports,Cricket Bat,11,2263.77,10,22411.32,17651.96,4759.36,UPI,CUST3370
ORD104479,2024-04-17,North,Beauty,Face Wash,5,729.88,5,3466.93,2504.25,962.68,UPI,CUST1927
ORD104480,2024-08-01,South,Electronics,Tablet,7,6541.1,15,38919.55,34681.26,4238.29,Net Banking,CUST2064
ORD104481,2025-12-17,Central,Beauty,Hair Serum,1,3475.69,15,2954.34,2423.79,530.55,Credit Card,CUST3166
ORD104482,2024-08-16,South,Electronics,Smartwatch,6,38424.32,25,172909.44,136134.92,36774.52,COD,CUST2238
ORD104483,2024-05-09,South,Electronics,Headphones,6,41893.21,20,201087.41,182985.48,18101.93,Credit Card,CUST2823
ORD104484,2025-09-08,East,Apparel,Jeans,5,3202.73,5,15212.97,11492.33,3720.64,Net Banking,CUST1798
ORD104485,2025-07-01,West,Home & Kitchen,Mixer Grinder,7,263.35,15,1566.93,1461.94,104.99,Debit Card,CUST1303
ORD104486,2025-10-31,West,Sports,Yoga Mat,11,2139.97,0,23539.67,13031.81,10507.86,Debit Card,CUST3478
ORD104487,2025-02-24,West,Electronics,Smartwatch,3,46969.47,10,126817.57,112302.32,14515.25,COD,CUST3172
ORD104488,2024-07-30,Central,Sports,Yoga Mat,6,2955.84,10,15961.54,10443.14,5518.4,UPI,CUST2142
ORD104489,2024-02-15,East,Sports,Dumbbells,4,2297.7,15,7812.18,5477.48,2334.7,Credit Card,CUST1233
ORD104490,2024-06-29,East,Electronics,Laptop,3,16734.13,0,50202.39,33574.24,16628.15,Debit Card,CUST1860
ORD104491,2024-07-25,West,Electronics,Tablet,4,12122.01,5,46063.64,38472.34,7591.3,UPI,CUST3430
ORD104492,2025-09-09,South,Home & Kitchen,Air Fryer,6,2120.19,10,11449.03,7436.18,4012.85,COD,CUST1236
ORD104493,2025-08-04,West,Sports,Yoga Mat,6,1232.1,20,5914.08,5847.16,66.92,Credit Card,CUST2720
ORD104494,2024-08-10,East,Apparel,Jeans,3,991.49,5,2825.75,2374.81,450.94,Debit Card,CUST3005
ORD104495,2025-03-05,North,Electronics,Smartphone,11,56003.06,25,462025.24,404800.51,57224.73,Net Banking,CUST3089
ORD104496,2025-12-15,Central,Beauty,Face Wash,6,525.87,10,2839.7,1877.94,961.76,Credit Card,CUST3418
ORD104497,2025-11-29,Central,Sports,Dumbbells,5,1408.01,10,6336.04,4571.75,1764.29,Debit Card,CUST2768
ORD104498,2024-08-08,East,Electronics,Headphones,3,53762.93,0,161288.79,104000.67,57288.12,Debit Card,CUST3440
ORD104499,2024-01-23,West,Apparel,T-Shirt,3,641.31,15,1635.34,1504.47,130.87,Net Banking,CUST1432
ORD104500,2025-04-17,West,Sports,Yoga Mat,6,2108.4,0,12650.4,7915.73,4734.67,Debit Card,CUST1357
ORD104501,2025-07-21,Central,Sports,Football,3,3679.61,0,11038.83,7536.37,3502.46,Debit Card,CUST2417
ORD104502,2025-03-30,Central,Beauty,Lipstick,4,2828.62,0,11314.48,6842.53,4471.95,Debit Card,CUST2652
ORD104503,2025-01-26,North,Sports,Football,8,694.05,0,5552.4,3114.28,2438.12,Debit Card,CUST1178
ORD104504,2025-03-25,Central,Home & Kitchen,Cookware Set,10,263.06,15,2236.01,1703.65,532.36,Net Banking,CUST2750
ORD104505,2025-06-21,Central,Sports,Football,2,494.79,0,989.58,599.21,390.37,UPI,CUST3041
ORD104506,2025-04-06,Central,Apparel,Jacket,8,1563.5,10,11257.2,7620.3,3636.9,Credit Card,CUST2338
ORD104507,2024-01-28,Central,Home & Kitchen,Mixer Grinder,10,2980.7,0,29807.0,20516.8,9290.2,Net Banking,CUST2835
ORD104508,2024-04-22,South,Sports,Yoga Mat,2,3087.62,15,5248.95,4663.74,585.21,UPI,CUST1464
ORD104509,2025-11-21,South,Electronics,Laptop,3,27255.13,0,81765.39,55870.72,25894.67,Net Banking,CUST1162
ORD104510,2025-09-03,West,Apparel,Sneakers,11,1342.46,0,14767.06,9456.25,5310.81,Debit Card,CUST3349
ORD104511,2024-11-03,West,Sports,Cricket Bat,5,3112.92,25,11673.45,12443.96,-770.51,Debit Card,CUST1488
ORD104512,2024-07-18,West,Electronics,Tablet,4,25677.44,5,97574.27,59676.49,37897.78,UPI,CUST2860
ORD104513,2025-03-17,West,Beauty,Face Wash,3,415.31,5,1183.63,871.23,312.4,COD,CUST2513
ORD104514,2025-11-16,South,Electronics,Smartwatch,9,44102.01,15,337380.38,248236.73,89143.65,UPI,CUST2654
ORD104515,2024-12-16,Central,Home & Kitchen,Cookware Set,9,1633.94,0,14705.46,8766.25,5939.21,Debit Card,CUST1028
ORD104516,2025-04-11,Central,Apparel,Jacket,3,3335.37,15,8505.19,7177.61,1327.58,Net Banking,CUST2091
ORD104517,2024-05-10,South,Apparel,Kurta,10,2388.47,10,21496.23,14550.0,6946.23,Debit Card,CUST1563
ORD104518,2025-09-18,North,Electronics,Headphones,3,41341.18,0,124023.54,80772.94,43250.6,Net Banking,CUST1765
ORD104519,2024-07-06,South,Beauty,Face Wash,3,3340.01,0,10020.03,6259.3,3760.73,Debit Card,CUST2122
ORD104520,2024-01-21,East,Sports,Football,1,2399.76,10,2159.78,1496.5,663.28,Credit Card,CUST1216
ORD104521,2024-11-30,West,Sports,Yoga Mat,10,860.22,5,8172.09,6178.79,1993.3,Debit Card,CUST2678
ORD104522,2025-07-06,West,Home & Kitchen,Cookware Set,11,2742.2,15,25639.57,22676.04,2963.53,Net Banking,CUST1586
ORD104523,2025-04-22,West,Electronics,Tablet,2,47662.97,0,95325.94,66862.19,28463.75,Debit Card,CUST1093
ORD104524,2024-12-17,West,Beauty,Lipstick,3,1634.7,0,4904.1,2718.09,2186.01,Credit Card,CUST1954
ORD104525,2025-01-18,Central,Apparel,T-Shirt,7,2944.62,10,18551.11,14527.03,4024.08,COD,CUST2356
ORD104526,2025-07-28,South,Beauty,Face Wash,7,1208.91,0,8462.37,5411.97,3050.4,UPI,CUST3236
ORD104527,2024-12-16,Central,Sports,Dumbbells,5,1467.79,0,7338.95,5137.32,2201.63,Net Banking,CUST3434
ORD104528,2024-07-27,South,Electronics,Headphones,10,40180.04,0,401800.4,242029.73,159770.67,Net Banking,CUST2712
ORD104529,2025-05-30,South,Beauty,Perfume,10,3052.73,20,24421.84,22064.64,2357.2,Debit Card,CUST1542
ORD104530,2025-11-11,North,Home & Kitchen,Air Fryer,4,386.29,0,1545.16,902.6,642.56,Credit Card,CUST1482
ORD104531,2024-08-03,South,Apparel,Sneakers,11,815.84,0,8974.24,6060.79,2913.45,Credit Card,CUST3042
ORD104532,2024-06-23,West,Electronics,Tablet,10,12381.06,0,123810.6,69091.48,54719.12,Debit Card,CUST2920
ORD104533,2024-08-01,North,Beauty,Hair Serum,3,2096.6,0,6289.8,3836.88,2452.92,Credit Card,CUST1478
ORD104534,2025-02-02,Central,Electronics,Smartwatch,2,26189.68,10,47141.42,38169.91,8971.51,UPI,CUST2489
